Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-3,-9,-25,-20,-34,-27,-20,11,-3,-7,-16,-17,-16,-12,4,11,3,-5,10,6,11,-80,-91,-59,-136,-73,-47,-32,-7,6,-2,-25,-21,-27,-32,-29,-25,31,4,-2,-31,-1,9,25,14,14,30,42,24,23,11,8,30,30,17,37,35,11,27,17,48,20,29,18,REST
-2,-2,-15,-12,-22,-17,-18,23,-3,-3,-13,-12,-9,-5,5,6,4,-7,6,4,11,-61,-69,-60,-79,-45,-47,-53,-22,-27,8,-24,-22,-33,-36,-40,-34,19,5,-24,7,-5,6,-1,1,7,7,12,-6,-1,-4,-12,8,9,-1,-4,3,-13,5,-4,8,-13,-4,-15,REST
-8,-18,-28,-29,-37,-29,-24,-3,-16,-16,-31,-21,-14,-4,-10,-3,-10,-19,-4,1,10,-69,-69,-67,11,-50,-46,-37,-30,-59,-32,-30,-18,-24,-29,-29,-15,20,4,-18,35,6,15,23,18,20,7,5,8,6,8,4,20,22,13,-2,4,-5,17,11,12,-11,2,-13,REST
0,-2,-10,-5,-16,-13,-14,-1,-7,3,-10,-1,-4,4,-6,6,2,-4,4,5,13,-81,-73,-67,-89,-33,-44,-33,-49,-45,-19,-18,-13,-22,-27,-32,-27,-23,-2,-7,-5,-11,3,12,-15,3,-13,-7,-5,-3,2,-5,8,6,-4,-25,-18,-21,1,-10,-12,-34,-25,-37,REST
-39,-20,-25,-20,-29,-22,-22,-24,-24,-13,-19,-15,-16,-6,-22,-13,-8,-9,-8,-9,1,-55,-68,-64,-48,-40,-47,-40,-53,-31,-56,-33,-16,-23,-27,-30,-16,2,-6,-17,14,7,-9,10,8,10,-5,0,6,6,7,1,14,13,1,-18,-11,-5,12,0,1,-16,2,-18,REST
10,11,4,8,1,8,5,3,4,15,12,10,12,16,-8,5,11,12,7,8,10,-63,-42,-65,-101,-31,-22,-15,-39,-2,-31,-17,-7,-9,-17,-19,-14,-11,-15,-15,-13,23,-9,3,-1,1,-5,-7,-1,-6,-6,-16,-3,-7,-12,-25,-26,-21,-10,-21,-17,-30,-25,-34,REST
-23,-8,-13,-6,-15,-3,-5,-5,-12,-5,-5,0,4,1,-23,-5,-5,-7,-6,-5,0,-39,-65,-56,-6,-38,-39,-34,-33,-15,-39,-31,-15,-15,-20,-22,-12,40,3,-11,-43,15,-21,2,-5,5,-11,-16,-10,-17,-15,-24,-9,-16,-18,-30,-30,-34,-26,-37,-32,-50,-50,-54,REST
-10,-11,-17,-11,-14,-3,-11,7,-15,-11,-14,-7,-8,-15,-22,-11,-13,-17,-19,-20,-16,-72,-87,-65,-35,-27,-41,-21,-43,-25,-21,-14,-1,-2,-6,-4,4,20,20,12,26,11,3,-18,15,-3,10,6,4,-4,-4,-13,-2,-14,-17,-5,-12,-22,-13,-30,-11,-36,-45,-36,REST
27,22,20,31,27,31,21,26,18,22,18,24,16,9,4,13,21,16,8,2,-3,-53,-38,-71,-89,-6,0,-3,-10,-13,17,-1,20,21,16,10,1,-27,18,10,23,2,13,7,17,-7,12,16,17,3,-4,-7,-2,-15,-24,-6,-10,-17,-13,-39,-7,-32,-53,-34,REST
13,16,16,27,18,15,-7,17,19,21,18,22,4,-11,7,12,22,6,3,-3,-8,-35,-58,-52,-23,-36,-14,-16,-12,4,-10,7,24,23,16,2,-15,5,13,-27,16,17,7,2,4,-6,6,20,16,5,-1,1,1,-7,-18,-11,-6,-10,-5,-27,-11,-30,-32,-32,REST
24,26,29,43,30,24,-5,13,30,34,29,34,12,-2,6,16,26,9,7,6,5,-25,-38,-33,-64,-8,-5,-5,16,-21,6,17,35,29,20,11,-7,19,32,-21,13,4,7,11,4,2,3,18,25,10,10,8,7,-1,-7,-20,-8,-7,0,-22,-18,-31,-31,-33,REST
26,36,34,35,24,21,-4,25,33,34,27,32,18,12,3,15,20,8,7,12,13,-67,-30,-32,-61,-6,-10,-19,-25,-3,-30,5,16,16,5,-3,-13,17,-8,8,2,36,-4,2,-12,7,-18,-16,-1,-12,-7,-6,-3,-7,-15,-37,-27,-25,-14,-37,-27,-43,-54,-44,REST
-15,3,7,19,8,12,-7,-19,3,14,9,22,12,11,-22,-5,9,-3,-2,10,18,-48,-43,-43,-65,1,-4,-3,-32,-14,-24,6,21,20,13,4,1,28,3,14,-43,24,-10,1,-2,15,-8,-2,8,-3,4,-4,-1,-7,-17,-31,-18,-16,-15,-43,-28,-46,-49,-51,REST
-12,6,5,14,6,10,0,-8,0,6,-3,10,3,4,-30,-16,-5,-15,-15,-9,-3,-83,-67,-68,-63,-63,-36,-25,-24,-56,-44,-23,-15,-13,-21,-24,-18,9,-8,-12,-25,2,-21,2,-15,-9,-26,-20,-7,-22,-14,-21,-16,-21,-26,-39,-32,-27,-28,-50,-32,-53,-71,-53,REST
-13,0,-3,4,-12,-6,-16,-7,1,7,-3,3,-7,-12,-23,-9,3,-12,-15,-7,-3,-55,-89,-81,-70,-58,-38,-49,-62,-59,-65,-18,-3,-12,-27,-34,-34,-34,1,-34,15,-4,-16,1,-7,-8,-12,-14,-1,-8,-10,-14,-15,-21,-25,-22,-16,-10,-22,-44,-12,-32,-50,-33,REST
-3,-3,-3,5,-15,-12,-24,-27,-8,9,-1,7,-4,-6,-30,-13,7,1,-4,1,1,-80,-52,-48,-69,-16,-16,-47,-106,-46,-25,-18,1,1,-18,-33,-26,5,5,-6,-15,-6,0,10,-6,-3,-9,-7,17,8,14,5,8,-1,-9,-11,-8,13,5,-22,0,-11,-11,-12,REST
-6,5,4,16,-7,-7,-27,18,8,18,13,16,2,-5,-10,8,13,10,6,7,4,-48,-62,-101,-60,-46,-25,-39,-44,-24,-42,-30,-12,-18,-29,-43,-48,-34,-3,-50,1,-15,3,4,-6,-2,-15,-12,12,-2,2,-1,7,-1,-9,-18,-24,3,-1,-23,-13,-23,-26,-26,REST
-41,-33,-34,-18,-35,-31,-47,-31,-27,-24,-24,-15,-19,-24,-46,-20,-18,-14,-20,-6,-9,-83,-115,-79,-94,-113,-65,-62,-35,-54,-70,-58,-43,-46,-50,-59,-58,10,-23,-22,-34,-13,-21,-20,-30,-14,-27,-27,-11,-15,-15,-12,-4,-7,-16,-25,-30,-4,-5,-26,-17,-26,-29,-27,REST
-29,-31,-37,-23,-30,-17,-23,-24,-27,-31,-23,-5,-6,-6,-41,-20,-12,-11,-8,3,2,-56,-67,-102,-67,-50,-41,-39,-29,-29,-71,-44,-29,-34,-35,-43,-43,-59,-5,-22,1,3,-10,4,-12,-4,-18,-22,-11,-15,-14,-10,-6,-8,-16,-22,-31,-3,-10,-29,-17,-35,-29,-37,REST
-25,-30,-38,-30,-37,-29,-45,-18,-34,-37,-33,-19,-26,-29,-33,-22,-23,-26,-26,-21,-19,-68,-71,-45,-98,-53,-48,-85,-49,-30,-44,-51,-37,-45,-49,-61,-71,8,-4,-42,-7,-33,-16,4,-17,-14,-19,-24,-14,-21,-26,-16,-15,-12,-17,-18,-30,-2,-12,-22,-12,-25,-27,-25,REST
-39,-37,-43,-28,-35,-24,-41,-30,-35,-34,-29,-18,-22,-26,-37,-12,-16,-21,-23,-21,-15,-83,-71,-51,-90,-29,-37,-29,-25,-59,-48,-41,-26,-35,-36,-44,-49,-22,-9,-30,-36,-11,-12,4,-15,-20,-12,-11,-6,-17,-25,-20,-23,-21,-22,-13,-23,-6,-16,-31,-6,-25,-28,-28,REST
-19,-26,-35,-21,-33,-20,-30,-15,-30,-28,-27,-20,-29,-29,-37,-22,-21,-29,-32,-33,-30,-121,-102,-95,-87,-46,-53,-34,-18,-51,-48,-46,-33,-42,-39,-40,-34,17,-12,-44,-35,10,-30,-10,-40,-17,-20,-22,-8,-21,-24,-16,-25,-18,-16,-21,-26,-4,-11,-19,-11,-21,-23,-22,REST
-36,-33,-40,-23,-25,-10,-14,-20,-33,-37,-27,-17,-18,-15,-32,-21,-24,-29,-20,-21,-14,-92,-72,-69,-70,-59,-50,-23,-35,-56,-54,-55,-43,-42,-39,-40,-21,-6,-7,-36,-4,23,-8,-6,-5,-2,-5,-13,-11,-18,-22,-6,-14,-6,-3,-7,-16,5,0,-7,2,-11,6,-13,REST
-34,-36,-44,-35,-43,-35,-36,-21,-35,-36,-31,-24,-34,-28,-31,-20,-23,-34,-18,-23,-13,-73,-89,-60,-41,-93,-59,-59,-61,-65,-13,-52,-42,-49,-52,-59,-44,-13,-30,-43,-37,-30,-4,-5,0,-1,13,6,5,0,-12,0,-4,-1,1,24,-3,18,8,-3,23,4,9,3,REST
-21,-26,-36,-27,-32,-26,-26,-2,-20,-25,-20,-12,-17,-7,-13,-3,-7,-19,-4,1,16,-56,-66,-81,-75,-70,-42,-57,-80,-46,-88,-48,-28,-34,-37,-48,-24,-4,-2,-12,20,-1,-6,6,8,20,16,11,7,10,-5,6,11,15,11,14,-2,23,18,4,22,6,10,3,REST
-24,-24,-35,-21,-25,-25,-29,-7,-24,-29,-12,-8,-19,-24,-17,-7,-5,-15,-2,-3,-3,-72,-103,-79,-84,-34,-52,-49,-53,-25,-58,-48,-30,-37,-37,-50,-47,-43,-30,-27,-27,-20,-12,-10,-4,-10,17,13,8,8,-4,6,5,7,-1,13,-4,25,16,-5,22,3,13,2,REST
-24,-25,-33,-16,-21,-20,-33,-8,-17,-14,-9,1,-12,-20,-14,6,7,6,11,11,11,-74,-47,-70,-126,-87,-29,-40,-28,-42,-34,-41,-24,-25,-23,-38,-43,1,-22,-33,-22,-18,-18,-1,7,9,25,22,23,24,14,25,24,30,19,21,4,39,35,21,31,16,33,14,REST
-25,-16,-21,-2,-5,-1,-21,-1,-9,1,-3,12,2,-8,-12,11,15,11,12,19,17,-83,-84,-64,-115,-49,-36,-60,-29,-40,-34,-36,-22,-23,-21,-32,-29,-10,-21,-29,-8,1,-8,-8,4,7,20,7,11,13,3,13,11,18,8,17,-5,34,21,6,18,1,7,-2,REST
-36,-24,-26,-13,-15,-3,-15,-17,-18,-11,-16,3,-3,-3,-20,3,3,-4,0,10,15,-63,-69,-92,-28,-69,-42,-18,-22,-53,-64,-46,-26,-27,-29,-37,-30,-21,-16,-28,-5,-3,-30,11,-16,6,-2,-14,-3,-1,-4,4,-2,6,2,-6,-22,20,5,-10,1,-7,-2,-9,REST
-36,-24,-30,-23,-26,-12,-27,-23,-22,-17,-17,0,-8,-11,-25,0,1,-11,2,8,11,-121,-93,-42,-71,-46,-40,-22,-24,-54,-63,-35,-20,-24,-27,-36,-22,15,-16,-56,-31,5,-24,4,-18,13,3,-17,-1,2,1,10,9,9,6,-3,-14,22,12,-5,6,-8,-2,-11,REST
-15,-6,-15,-3,-3,1,-16,-13,-7,-5,0,15,7,3,-19,1,8,4,17,18,16,-94,-70,-63,-76,-29,-30,-28,-34,-74,-37,-16,-5,-10,-12,-21,-16,-10,-14,-2,-11,2,-6,-22,-2,10,23,6,13,20,20,24,21,18,9,24,13,41,25,5,37,21,13,20,REST
7,14,4,20,15,21,3,10,17,22,24,34,23,17,6,29,32,27,33,33,27,-46,-68,-61,-71,-52,-27,-17,-25,-34,-46,-12,-2,-6,-11,-18,-10,37,-1,1,-37,16,-30,8,-12,15,10,10,18,15,15,13,12,7,0,2,-2,28,5,-16,11,-8,-15,-11,REST
-30,-13,-17,-1,-6,-3,-19,-14,-7,2,5,12,2,-5,-18,15,13,6,9,8,4,-36,-58,-48,-61,-48,-19,-48,-75,-18,-14,-21,-5,-7,-13,-31,-18,-33,1,-11,10,12,14,3,14,7,18,18,26,24,21,19,15,14,3,13,14,42,20,-3,20,4,-6,3,REST
-8,-2,0,17,11,7,-16,-18,2,10,17,26,13,6,-5,27,26,18,18,14,13,-53,-41,-53,-149,-15,-14,-27,-18,-27,-61,-31,-6,-3,-7,-22,-14,13,-26,-15,21,29,-10,-18,6,-2,18,14,20,13,7,4,8,4,-6,15,10,31,8,-12,17,-2,-7,-6,REST
-17,-8,-4,17,12,14,-13,4,4,12,11,18,6,-3,-2,21,15,8,7,1,1,-40,-33,-37,-42,-61,-6,2,16,-24,-6,-18,2,7,5,-18,-27,2,-10,-13,-9,-22,-10,-9,2,1,17,12,11,5,-1,-6,-4,-8,-13,10,0,13,-4,-28,5,-11,-27,-13,REST
-20,-9,-4,21,6,1,-27,-4,-2,4,12,12,-11,-20,-8,20,14,10,1,-14,-11,-43,-68,-45,-7,-40,-20,-24,-31,-62,-58,-30,3,7,-5,-22,-35,9,2,-34,-49,-16,-9,-8,6,-5,13,8,10,7,5,1,1,-6,-14,2,-2,19,0,-26,9,-10,-25,-11,REST
-4,3,4,27,7,3,-20,16,9,15,23,22,-5,-14,-1,26,26,22,15,3,5,-58,-49,-50,-74,-27,-11,-11,-14,4,-21,-3,18,12,6,-11,-7,-18,14,-36,-13,7,-7,4,8,29,23,15,17,24,20,24,22,15,5,8,9,31,12,-10,13,6,0,3,REST
20,22,15,27,11,9,-3,24,13,20,20,26,6,-1,1,18,13,13,14,8,7,-93,-67,-63,-93,-17,-21,-26,-15,-22,-17,-1,6,-1,-7,-17,-2,9,18,-8,17,16,-29,3,9,-7,8,-4,0,2,-4,4,8,0,-10,-4,-6,11,-2,-26,-1,-12,-24,-14,REST
-16,-2,-7,8,-1,2,-6,-2,2,8,4,11,2,11,0,12,9,5,10,11,17,-71,-68,-78,-47,-37,-42,-11,-5,-37,-58,-30,-12,-15,-17,-28,-34,-35,-13,-15,16,4,11,12,3,11,19,12,4,3,-3,0,9,8,7,7,1,18,6,-7,9,2,-1,-1,REST
-9,-9,-20,-12,-23,-21,-30,-11,-10,-18,-24,-13,-22,-18,-8,-4,-11,-24,-14,-12,-3,-64,-78,-78,-97,-52,-50,-38,-45,-40,-55,-31,-24,-33,-35,-48,-41,5,-7,-30,-8,-28,-14,-8,4,1,6,-2,-16,-3,-7,-4,3,5,-3,3,-12,14,9,-10,7,-8,2,-10,REST
-17,-21,-25,-12,-22,-14,-23,-13,-16,-22,-12,-1,-11,-4,-5,-6,-1,-7,5,4,9,-64,-56,-45,-68,-62,-46,-41,-68,-37,-61,-51,-31,-35,-35,-48,-33,10,-9,-15,-10,-5,-1,-2,-16,-1,-8,-4,-10,3,-5,9,9,10,0,-7,-8,21,13,-5,14,-1,7,-1,REST
-36,-34,-32,-15,-25,-20,-33,-18,-20,-18,-5,1,-13,-13,-6,-3,5,-2,10,7,7,-73,-94,-90,-72,-51,-51,-53,-56,-46,-43,-41,-23,-26,-28,-41,-31,-50,6,-21,-15,1,9,-7,12,9,20,24,20,27,18,27,30,23,11,26,25,42,31,12,36,23,23,21,REST
-4,-7,-12,5,-3,-2,-21,12,8,10,16,23,7,7,16,21,31,18,29,24,24,-96,-98,-95,-106,-76,-63,-54,-57,-46,-36,-37,-19,-30,-31,-41,-44,-17,6,-29,20,12,3,-6,22,16,33,37,34,43,37,42,40,34,21,39,43,62,44,29,48,41,44,39,REST
1,3,3,18,10,12,-7,22,25,29,31,36,22,15,31,39,44,30,40,32,30,-77,-89,-86,-84,-52,-46,-41,-52,3,-61,-31,-11,-18,-23,-28,-23,-30,13,-37,20,7,3,4,20,12,17,13,12,17,10,6,10,7,-1,11,12,26,5,-12,5,-3,-4,-5,REST
-35,-30,-28,-16,-24,-14,-26,-13,-20,-15,-17,-7,-15,-13,-14,-7,-5,-17,-8,-10,-10,-92,-92,-79,-73,-107,-57,-40,-18,-41,-43,-51,-30,-40,-39,-48,-51,-13,-7,-31,-12,-5,-1,-20,-5,-10,-6,-6,-12,-3,-6,-6,-4,-3,-12,-4,1,24,2,-14,3,1,-12,0,REST
-21,-17,-18,-11,-15,-2,-16,3,-7,3,-7,8,-1,10,0,2,5,-6,7,3,8,-86,-80,-60,-69,-35,-45,-35,-22,-29,-49,-23,-8,-21,-22,-27,-28,-1,-3,4,-11,17,17,10,8,4,15,12,4,12,4,2,6,6,-2,15,13,22,8,-11,16,8,8,6,REST
-12,-8,-12,-6,-11,1,-5,2,-1,7,-2,2,-5,0,5,4,6,2,6,-3,3,-65,-41,-37,-30,-41,-21,-41,-45,-16,-18,-8,7,-2,-4,-15,-15,9,18,-8,31,1,32,17,25,2,20,23,19,25,14,11,12,12,3,21,26,30,20,2,20,11,13,10,REST
4,11,11,16,6,11,-3,15,14,21,13,17,5,5,13,21,20,14,23,12,14,-49,-67,-54,-84,-3,-29,-29,-49,-37,-32,-2,12,1,-6,-21,-22,-11,2,-10,-24,14,6,9,10,5,7,16,17,24,16,13,15,17,6,7,20,26,22,9,11,4,17,2,REST
-3,0,4,12,5,10,-3,11,6,24,9,14,2,-2,10,12,17,13,21,13,12,-60,-60,-63,-96,-38,-31,-18,-9,-21,-18,-14,1,-6,-8,-17,-17,2,11,-15,20,-14,14,-2,18,15,19,28,13,24,14,19,14,23,14,18,26,26,24,13,20,11,21,11,REST
-16,-10,-4,6,-4,-1,-15,9,-1,20,-1,9,-2,-2,7,7,13,0,12,11,14,-43,-52,-82,-44,-35,-35,-32,-34,-35,-59,-36,-19,-22,-24,-37,-38,-20,-12,-36,-23,11,4,-10,-13,13,10,17,0,8,-2,-1,3,12,4,6,11,5,7,-3,6,-5,-6,-6,REST
-23,-25,-25,-10,-14,-9,-25,6,-14,6,-15,-1,-7,-4,1,-5,0,-17,2,4,4,-80,-79,-89,-135,-65,-55,-40,-67,-65,-54,-35,-24,-26,-23,-30,-21,11,-3,-21,-48,-12,8,2,19,6,18,18,-5,5,-1,-3,-4,9,-1,7,7,-3,5,-10,7,-4,-5,-6,REST
-6,-15,-21,-16,-15,-8,-17,14,-10,-1,-24,-12,-12,-1,-1,-10,-5,-20,-8,-5,4,-72,-62,-43,-54,-70,-50,-35,-30,-39,-40,-38,-32,-36,-34,-41,-32,-24,-6,-6,27,6,7,-26,11,8,8,7,-21,-16,-26,-29,-24,-4,-16,-10,-6,-23,-16,-27,-15,-21,-23,-24,REST
-27,-36,-43,-37,-42,-34,-36,-20,-31,-26,-44,-38,-36,-26,-26,-27,-34,-46,-34,-30,-24,-73,-96,-69,-30,-79,-67,-55,-60,-20,-53,-54,-48,-50,-54,-57,-52,-13,-16,-50,10,-16,-3,-2,-2,-18,1,-1,-32,-20,-29,-30,-29,-10,-13,-6,-3,-18,-15,-19,-7,-18,-9,-19,REST
-26,-27,-27,-22,-29,-24,-31,-13,-17,-5,-20,-17,-23,-17,-13,-15,-14,-30,-17,-17,-12,-68,-78,-69,-122,-48,-49,-27,-2,-7,-26,-26,-22,-21,-26,-32,-18,1,-2,-11,-1,-15,0,-1,-1,-5,4,11,-20,-10,-22,-23,-21,-7,-12,-4,-3,-14,-13,-25,-6,-16,-7,-18,REST
-3,-16,-19,-10,-16,-13,-18,-16,-13,-1,-15,-17,-19,-15,-20,-14,-10,-30,-12,-17,-13,-122,-88,-91,-124,-67,-69,-58,-69,-48,-23,-39,-35,-34,-44,-52,-40,10,-22,-14,-11,-6,-11,-18,-15,-10,-6,-4,-20,-11,-15,-20,-20,-4,-11,-5,-3,-7,-4,-14,0,-5,8,-6,REST
-29,-22,-23,-18,-24,-17,-21,-5,-10,-4,-15,-8,-12,-6,-6,-5,-2,-23,-4,-5,-1,-107,-76,-64,-70,-50,-52,-75,-43,-53,-31,-30,-24,-26,-33,-42,-39,-35,8,-24,-23,-1,-14,3,-3,-4,0,2,-19,-10,-13,-18,-19,-8,-13,-7,-5,-11,-13,-24,-5,-24,5,-27,REST
-20,-24,-30,-28,-32,-26,-33,-13,-22,-21,-36,-23,-29,-26,-24,-26,-26,-43,-30,-25,-20,-80,-86,-71,-50,-83,-63,-45,-26,-93,-115,-56,-41,-43,-45,-56,-63,-27,-22,-35,-3,-6,-1,-4,-4,-15,-4,-12,-29,-21,-23,-26,-23,-13,-16,-11,-8,-5,-10,-24,0,-17,-9,-18,REST
-37,-36,-38,-35,-30,-26,-34,-22,-31,-25,-34,-21,-24,-20,-25,-28,-29,-37,-18,-16,-9,-56,-69,-77,-48,-41,-62,-63,-71,-13,-43,-56,-40,-37,-39,-44,-47,-29,-16,-45,-21,-23,-6,11,-8,-3,-7,-7,-24,-16,-17,-27,-14,-3,-5,-17,-14,-2,-2,-10,-6,-15,17,-17,REST
-44,-38,-38,-28,-16,-8,-24,-23,-27,-22,-26,-14,-14,-20,-23,-16,-22,-27,-4,-13,-6,-44,-52,-94,-110,-42,-36,-14,-43,-15,-45,-40,-23,-11,-7,-14,-5,12,-1,-11,5,-6,7,9,1,2,7,-3,-13,-5,-3,-15,-5,1,-5,-2,-5,-2,3,-12,3,-10,3,-12,REST
-22,-14,-9,5,6,14,-2,-15,-10,-4,1,6,3,-4,-17,0,-5,-17,5,-10,-8,-46,-50,-29,-74,-37,-30,-12,-30,-41,-16,-27,-15,-5,-6,-15,-17,3,-4,-18,-2,31,6,3,-3,-15,5,-4,-14,-13,-13,-36,-26,-20,-23,-7,-8,-21,-21,-31,-9,-21,-20,-24,REST
-19,-17,-15,0,-5,2,-13,-7,-11,-6,-7,-10,-8,-6,-15,1,-11,-32,-7,-26,-18,-94,-83,-59,-31,-53,-39,-22,-22,-31,-11,-28,-17,-11,-11,-18,-26,27,2,7,-28,5,-1,-13,2,-13,3,-2,-12,-7,-7,-23,-21,-12,-15,-5,-7,-3,-8,-18,-1,-13,2,-14,REST
3,-3,-4,6,-3,1,-12,3,-1,11,3,1,-8,-12,-9,8,2,-7,8,-10,-6,-62,-64,-102,-145,-37,-46,-33,-56,-40,-7,-15,-12,-14,-23,-34,-31,-22,-7,-10,-26,-30,-4,1,-13,-5,2,3,-12,-2,-1,-14,-7,0,-8,-11,-11,2,1,-13,1,-9,14,-8,REST
-17,-20,-18,-6,-21,-22,-36,-4,-18,-8,-10,-10,-21,-25,-22,-7,-12,-21,-3,-11,-5,-87,-80,-64,-97,-55,-52,-45,-25,-40,-21,-45,-32,-29,-35,-49,-49,8,-6,-20,-26,-12,-5,0,-18,5,0,-6,-19,-6,-4,-8,-2,10,1,-7,-10,2,11,-7,10,-5,10,-6,REST
-27,-34,-29,-20,-26,-24,-32,-13,-26,-22,-22,-18,-20,-10,-22,-14,-16,-26,0,-9,3,-71,-78,-60,-48,-60,-51,-46,-25,-21,-40,-54,-39,-34,-36,-46,-43,-1,-15,-17,0,7,-20,-6,-3,1,1,-6,-23,-14,-16,-17,-7,2,-6,-4,-13,-8,2,-15,-1,-11,11,-10,REST
-44,-41,-39,-31,-34,-24,-28,-23,-31,-29,-37,-27,-25,-12,-23,-15,-28,-43,-17,-16,-4,-107,-70,-47,-40,-70,-45,-44,-25,-39,-43,-55,-40,-29,-30,-38,-41,-34,-29,-16,2,-12,-6,3,-7,2,-1,-6,-26,-18,-18,-21,-9,2,-2,-14,-12,-6,1,-14,2,-3,3,-4,REST
-26,-33,-30,-24,-27,-23,-25,-27,-24,-21,-32,-26,-21,-10,-24,-18,-22,-37,-13,-15,-2,-63,-52,-48,-86,-74,-44,-39,-34,-61,-45,-43,-30,-27,-27,-35,-33,-26,-16,-41,-30,-3,3,2,-8,4,5,3,-20,-16,-18,-24,-10,4,-4,-12,-12,-11,-1,-15,-1,-4,4,-7,REST
-27,-24,-24,-20,-28,-21,-24,-14,-17,-25,-30,-24,-16,-8,-21,-18,-25,-35,-15,-13,3,-81,-79,-78,-87,-59,-51,-60,-63,-54,-23,-35,-28,-30,-33,-41,-33,-32,-7,-41,16,-7,-6,16,-10,8,-10,-20,-36,-34,-35,-40,-25,-12,-17,-31,-35,-33,-22,-34,-26,-28,-30,-31,REST
-30,-30,-26,-21,-28,-24,-29,-31,-32,-44,-33,-25,-24,-13,-42,-35,-37,-49,-29,-27,-17,-61,-49,-82,-61,-55,-43,-30,-34,-33,-50,-51,-32,-31,-36,-43,-29,16,-18,-14,-20,6,-13,1,-32,-18,-31,-41,-63,-55,-55,-56,-41,-24,-23,-57,-63,-56,-41,-50,-58,-59,-67,-62,REST
-35,-45,-40,-36,-43,-35,-37,-39,-49,-62,-52,-39,-31,-13,-65,-52,-61,-65,-45,-37,-20,-72,-72,-65,-129,-53,-67,-49,-68,-54,-35,-51,-41,-42,-48,-54,-26,-6,-19,-22,-38,-7,-11,-5,-34,-14,-32,-29,-48,-48,-52,-48,-40,-22,-25,-39,-50,-41,-31,-48,-31,-41,-37,-41,REST
-36,-32,-32,-33,-36,-26,-29,-20,-24,-36,-39,-25,-21,-11,-33,-20,-29,-40,-20,-18,-11,-90,-88,-79,-125,-44,-58,-45,-50,-52,-22,-30,-18,-23,-31,-37,-25,9,-7,2,-25,-7,-3,-24,-11,-4,-2,1,-15,-15,-12,-18,-18,-4,-10,-14,-21,-10,-7,-28,-8,-16,-5,-19,REST
-17,-15,-16,-21,-24,-22,-25,-16,-13,-24,-24,-22,-17,-7,-36,-12,-16,-30,-5,-16,-11,-64,-55,-52,-107,-34,-39,-27,-7,-21,10,-23,-12,-13,-21,-29,-26,34,3,-3,-4,2,8,22,7,6,15,17,3,3,8,6,1,5,3,14,3,9,11,-12,23,4,6,4,REST
4,4,6,9,6,4,-5,12,17,5,9,12,10,12,-3,26,22,10,25,10,13,-30,-50,-45,32,-28,-15,-15,-17,-12,-21,-17,2,2,-4,-12,-4,7,22,-5,5,12,13,12,25,8,33,34,24,20,22,9,10,8,-1,28,21,13,12,-16,30,12,13,8,REST
-5,2,1,9,6,10,-5,22,25,13,10,10,14,12,7,35,32,13,27,6,14,-42,-44,-33,-6,-24,-8,3,7,17,2,-6,12,10,9,5,16,33,44,-14,64,50,34,20,42,14,35,39,35,24,23,12,12,12,4,31,21,16,12,-10,26,13,17,8,REST
-9,1,6,11,5,7,-3,-6,9,3,1,1,4,6,-16,10,9,-12,6,-10,-4,-48,-49,-48,-62,-33,-24,-19,-53,-9,-24,-23,-1,-3,-11,-20,-19,2,-6,-22,5,-10,-1,-7,3,-4,11,11,14,1,1,-3,-8,-5,-11,12,6,12,2,-22,17,2,1,1,REST
-7,5,17,22,8,3,-12,2,14,5,10,13,1,-7,-11,12,13,0,11,-8,-4,-52,-36,-61,-59,-23,-11,-26,-4,-16,-9,-12,7,7,-3,-14,-12,3,17,-5,-23,-5,1,7,-5,-3,8,3,14,-4,-3,-5,-8,-4,-8,7,4,0,-1,-22,12,-11,0,-13,REST
-1,2,10,10,1,4,-5,6,7,-17,-6,0,-4,-4,-11,4,2,-18,4,-8,-2,-55,-53,-42,-64,-32,-29,-21,-14,-53,-16,-13,-3,-4,-11,-18,-13,-5,-17,2,-14,-12,-14,-4,-10,1,0,-5,4,-14,-19,-17,-10,-4,-11,-12,-8,-23,-11,-27,-15,-36,-33,-38,REST
-13,-11,-7,-4,-9,-1,-4,-16,-9,-27,-17,-8,-5,3,-29,-14,-12,-25,-7,-10,2,-86,-43,-78,-55,-42,-22,-27,-43,-46,-33,-21,-2,-3,-4,-11,-9,16,-24,1,-39,27,-24,-6,-26,2,-17,-21,-7,-22,-26,-21,-7,-1,-10,-26,-22,-37,-12,-25,-29,-45,-34,-47,REST
-11,-6,4,9,7,16,6,-12,-4,-16,-1,1,10,20,-32,-11,-9,-10,5,5,12,-48,-66,-47,-95,-36,-12,-13,-27,-70,-11,-4,12,16,14,3,5,39,4,-11,-24,-1,-33,14,5,13,5,2,10,-3,-4,2,11,20,13,-2,-3,-12,10,0,0,-13,2,-15,REST
