Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-21,-18,-21,-11,-21,-21,-15,-44,-23,2,-3,-3,-16,10,-26,2,4,-6,7,-3,10,-64,-50,-50,-45,-47,-35,-36,-30,-10,-34,-35,-36,-34,-33,-33,-51,-48,-33,1,-7,2,-3,18,-31,2,-4,-4,-3,-4,-2,2,-1,1,-3,-3,-4,-1,-1,-22,-7,7,-1,-3,REST
-15,-11,-15,-11,-30,-30,-46,-39,-14,7,-2,-6,-23,-4,-29,4,7,-8,5,-9,5,-80,-46,-46,-58,-59,-35,-31,-25,-35,-22,-22,-24,-21,-24,-26,-54,-58,-51,-2,10,1,16,17,-16,3,4,5,7,6,6,11,7,10,3,5,2,6,8,-13,2,6,-3,-11,REST
-8,3,-1,3,-5,-5,-16,-25,3,21,16,13,-1,13,-15,23,24,8,22,7,16,-81,-43,-29,-10,-10,-16,-31,-24,-27,-14,-15,-17,-15,-8,-12,-61,-54,-45,11,-23,13,15,16,-25,13,8,8,12,11,8,11,7,10,7,8,4,2,2,-20,3,-2,-12,-22,REST
-23,-7,-12,-7,-12,-12,-21,-37,-10,6,5,3,-15,1,-29,8,12,-3,8,-4,4,-55,-49,-30,-17,-17,-31,-40,-33,-4,-39,-40,-42,-39,-26,-28,-72,-33,-45,-9,-73,-7,-6,9,-51,-6,-3,-3,4,4,1,6,2,4,-8,6,4,2,3,-19,4,8,-2,-7,REST
-34,-10,-14,-8,-16,-16,-33,-34,-8,10,7,6,-10,1,-25,12,14,6,22,12,18,-55,-31,-26,-31,-31,-17,-38,-31,30,-23,-22,-24,-22,-5,-8,-49,-14,-11,14,-34,18,-16,18,-16,18,18,18,25,25,26,35,32,34,20,27,27,28,34,12,25,34,21,23,REST
-13,10,5,11,7,6,-9,-14,8,29,21,23,11,26,-10,21,22,17,36,26,31,-67,-29,-34,-33,-35,-12,-22,-15,13,-10,-12,-14,-12,-7,-9,-35,-17,-30,20,-5,21,-18,5,-14,19,9,10,11,11,11,21,21,22,13,13,10,11,14,-7,5,16,5,5,REST
-37,-13,-18,-7,-15,-15,-17,-41,-15,11,1,2,-11,7,-28,-2,1,-2,13,6,11,-44,-48,-48,-55,-57,-36,-36,-30,-32,-40,-42,-42,-39,-25,-26,-47,-41,-83,4,-4,6,-2,1,-17,7,2,2,4,4,5,13,14,17,7,10,7,8,14,-7,8,12,5,8,REST
-25,-3,-8,0,-9,-8,0,-33,3,29,15,12,1,18,-2,22,23,17,27,21,27,-48,-31,-22,-36,-37,-14,-13,-6,-8,-16,-15,-16,-15,-3,-6,-32,-31,-68,21,8,23,24,13,8,22,30,30,31,30,25,27,25,27,18,31,31,23,24,2,27,23,14,18,REST
7,15,12,7,-8,-8,-17,-22,14,32,14,8,-8,9,3,21,23,11,12,4,8,-84,-48,-32,-38,-39,-23,-43,-36,-12,-26,-28,-30,-27,-23,-24,-57,-63,-58,-5,-7,-5,5,-3,-17,-5,4,5,5,4,-5,-5,-7,-6,-12,-2,1,-6,-13,-33,-5,-7,-14,-20,REST
-43,-20,-25,-18,-29,-29,-31,-57,-24,-2,-11,-12,-27,-15,-31,-10,-7,-15,-11,-14,-11,-59,-50,-42,-50,-51,-33,-78,-72,-22,-43,-43,-45,-42,-25,-27,-79,-84,-77,-15,-40,-13,5,12,-43,-11,-5,-4,-3,-2,-9,-4,-2,1,-11,-2,2,-4,1,-21,1,1,-7,-1,REST
-42,-20,-25,-15,-17,-16,-4,-51,-21,3,-3,-2,-11,0,-21,1,2,-2,8,7,10,-61,-39,-49,-20,-21,-26,-64,-57,-13,-35,-35,-37,-35,-16,-18,-70,-54,-70,3,-48,5,13,41,-29,6,3,4,3,4,2,11,17,20,3,5,7,6,17,-5,4,15,8,11,REST
-36,-25,-30,-20,-29,-29,-10,-53,-22,-2,-10,-11,-21,2,-23,-6,-3,-4,3,1,5,-91,-55,-46,-29,-30,-37,-27,-18,-8,-35,-35,-36,-34,-36,-36,-64,-16,-34,1,-8,3,-12,13,-20,4,-5,-5,0,0,-1,6,8,10,2,-4,-1,4,3,-17,-2,7,2,-7,REST
-24,-21,-26,-21,-36,-35,-21,-42,-12,6,-6,-11,-23,11,-14,3,5,3,6,2,7,-81,-59,-35,-32,-33,-33,-30,-23,-4,-27,-28,-30,-27,-33,-35,-50,-4,-16,16,12,19,-6,5,-18,18,7,7,10,11,7,8,11,13,14,11,11,7,6,-16,9,10,-1,-1,REST
-32,-21,-26,-22,-32,-32,-18,-46,-17,3,-7,-9,-21,12,-18,0,2,-2,2,-2,5,-75,-61,-58,-50,-51,-39,-55,-50,-27,-50,-52,-53,-50,-35,-37,-31,-34,-50,2,-25,4,0,3,-32,4,-7,-6,-4,-4,-8,-7,-4,-2,-2,-1,-2,-10,-8,-30,-6,2,-6,-4,REST
-42,-27,-32,-23,-32,-32,-3,-65,-34,-5,-12,-12,-21,-1,-33,-11,-8,-7,-3,-6,1,-63,-29,-35,-29,-29,-22,-34,-27,6,-36,-36,-37,-35,-22,-23,-28,-39,-53,2,-3,5,1,11,-7,7,-1,0,5,6,2,7,7,10,7,4,7,2,3,-18,6,8,3,2,REST
-29,-7,-12,-2,-12,-12,9,-48,-16,16,8,5,-1,15,-18,8,10,16,18,12,17,-61,-17,-2,-1,-1,-11,-25,-18,27,-14,-14,-16,-14,-13,-14,-32,-23,-52,14,6,15,9,22,1,15,5,6,14,13,11,13,11,13,10,3,8,2,1,-21,4,-5,-11,-25,REST
-35,-16,-22,-12,-17,-18,3,-51,-21,5,-3,-8,-13,3,-31,-5,-2,3,1,-5,-1,-64,-55,-42,-62,-64,-48,-69,-63,-31,-42,-44,-45,-43,-34,-34,-63,-70,-67,-10,-42,-9,-6,-1,-37,-8,-15,-15,-11,-11,-12,-13,-12,-10,-12,-16,-12,-16,-17,-39,-15,-15,-20,-37,REST
-36,-25,-30,-25,-33,-33,-8,-54,-25,-5,-14,-20,-24,-7,-33,-12,-8,-5,-6,-8,-1,-80,-62,-60,-68,-67,-43,-55,-49,-29,-41,-41,-41,-39,-29,-30,-62,-74,-32,4,-54,8,23,21,-20,9,8,8,6,7,6,11,10,14,12,7,10,5,11,-11,10,12,4,0,REST
1,0,-5,-2,-10,-9,5,-18,3,19,10,5,4,20,2,18,18,21,20,18,29,-52,-31,-35,-9,-8,-15,-11,-4,24,-14,-16,-17,-15,-15,-18,-37,-27,-8,14,2,15,30,23,20,14,24,24,17,17,15,19,17,20,7,17,17,11,11,-11,14,13,4,4,REST
-14,-16,-23,-14,-20,-20,-7,-31,-12,5,-2,-5,-8,-2,-11,3,6,8,4,1,10,-65,-46,-46,-39,-40,-37,-46,-41,-41,-39,-43,-44,-40,-33,-35,-53,-56,-33,-12,-3,-11,-7,10,2,-8,7,7,9,9,6,8,9,12,-10,9,12,11,8,-12,11,12,7,3,REST
-11,-13,-18,-13,-17,-16,1,-28,-2,18,10,5,1,3,-8,17,18,24,18,14,25,-97,-60,-60,-62,-62,-32,-62,-56,-87,-36,-35,-36,-34,-17,-20,-50,-62,-19,14,-13,18,3,26,2,19,23,23,31,31,29,32,32,35,19,30,32,28,31,11,30,27,18,17,REST
14,8,4,2,-4,-4,4,-14,15,29,20,12,3,21,-1,23,24,23,17,14,26,-70,-51,-40,-25,-24,-20,-53,-46,4,-19,-21,-22,-21,-27,-29,-40,-27,-10,11,-1,12,18,14,5,12,11,11,8,7,1,3,7,10,5,16,11,1,4,-16,5,13,-1,4,REST
-34,-20,-24,-21,-36,-37,-31,-49,-19,-6,-13,-19,-28,1,-26,-12,-7,-11,-14,-14,1,-23,-32,-24,-20,-18,-23,-40,-32,51,-29,-30,-32,-29,-33,-35,-23,-17,-17,1,3,4,24,-3,-6,6,2,2,2,2,-3,2,7,11,4,13,11,5,11,-10,10,18,8,4,REST
-51,-13,-17,-8,-18,-17,-9,-42,-10,8,3,1,-5,13,-11,9,11,8,9,12,23,-48,-20,-12,-3,-2,2,-23,-15,37,-12,-11,-14,-11,-3,-6,-10,-13,-15,14,-21,16,46,3,-11,14,11,12,18,17,11,20,20,23,9,25,23,15,19,-3,20,15,14,4,REST
-16,-7,-11,-5,-7,-8,4,-40,-7,6,1,-1,-3,3,-12,6,8,4,0,5,14,-64,-32,-16,-8,-10,-18,-52,-44,-11,-31,-33,-34,-31,-28,-29,-70,-50,-37,-9,-38,-8,14,-9,-14,-8,-10,-9,-2,-2,-11,-2,-2,1,-12,5,3,-4,-3,-24,0,-3,1,-15,REST
-12,-25,-30,-28,-37,-36,-21,-56,-25,-11,-16,-21,-27,-10,-22,-8,-6,-7,-13,-7,4,-39,-33,-45,-36,-38,-38,-33,-26,-23,-36,-37,-37,-36,-38,-39,-44,-56,-25,-4,10,1,16,20,5,2,0,1,7,8,1,12,12,16,3,16,16,9,16,-5,16,10,9,-5,REST
-13,-15,-20,-15,-23,-22,-15,-46,-13,7,-1,-4,-14,12,-8,11,12,12,6,7,22,-41,-25,-40,-27,-29,-28,-23,-17,5,-21,-22,-23,-22,-25,-27,-19,-35,-8,11,31,14,15,22,19,13,7,8,13,13,5,14,14,17,9,17,17,5,15,-6,15,5,5,-1,REST
-12,-13,-18,-12,-24,-25,-25,-49,-16,5,-4,-12,-24,2,-14,6,8,1,-6,-8,5,-54,-37,-40,-29,-30,-35,-60,-55,-4,-27,-29,-31,-28,-35,-36,-54,-46,-46,-12,-2,-11,16,3,10,-12,5,6,5,6,-7,-3,-6,-5,-17,15,14,-8,-5,-25,11,-5,-7,-2,REST
5,-11,-16,-13,-29,-27,-20,-48,-13,6,-7,-15,-24,-18,-12,8,9,-4,-9,-12,-1,-55,-34,-68,-31,-32,-30,-69,-64,-18,-26,-26,-27,-25,-23,-24,-52,-60,-56,-14,-17,-12,32,7,7,-10,12,12,13,14,-1,5,3,5,-8,22,22,-2,8,-13,20,4,0,7,REST
15,-6,-11,-6,-14,-14,3,-41,-4,10,-3,-6,-10,-2,-9,13,13,-1,-2,-5,8,-55,-32,-57,-23,-24,-28,-54,-47,-30,-33,-34,-36,-33,-26,-27,-67,-53,-34,0,-17,1,15,-4,3,1,0,1,3,2,-10,-2,1,4,-2,6,7,-8,6,-15,4,2,4,-6,REST
-41,-38,-43,-30,-41,-41,-45,-69,-32,-16,-22,-25,-31,-2,-31,-11,-7,-18,-15,-18,-1,-63,-48,-41,-22,-23,-48,-59,-51,-17,-48,-48,-49,-46,-48,-48,-51,-27,-33,1,8,4,-12,1,2,6,-4,-3,-3,-2,-11,3,9,12,6,6,8,2,19,-2,7,9,15,3,REST
-42,-31,-35,-22,-34,-33,-42,-59,-23,-4,-10,-10,-14,14,-21,5,6,-4,6,5,24,-54,-33,-34,-31,-32,-29,-59,-52,-15,-20,-20,-21,-20,-22,-24,-9,-19,-30,14,6,16,7,13,8,15,12,12,10,11,1,17,22,24,11,13,15,10,25,3,11,11,13,8,REST
-9,-11,-15,-9,-19,-20,-18,-48,-13,1,-6,-5,-12,2,-29,1,2,-11,-1,-3,12,-59,-44,-53,-30,-31,-32,-52,-46,-29,-36,-39,-40,-37,-34,-34,-21,-53,-45,-15,-44,-15,-7,-9,-28,-16,-13,-13,-15,-15,-25,-12,-9,-7,-22,-16,-13,-18,-13,-34,-17,-21,-19,-26,REST
-31,-30,-35,-26,-43,-43,-23,-63,-29,-16,-24,-25,-34,-22,-49,-20,-16,-29,-21,-24,-10,-54,-51,-53,-29,-29,-40,-34,-27,-29,-43,-43,-43,-42,-45,-46,-43,-41,-48,-16,-53,-13,14,-3,-19,-11,-7,-7,-14,-13,-23,-11,-10,-7,-11,-8,-7,-18,-9,-31,-10,-22,-21,-26,REST
-35,-31,-36,-23,-39,-37,-25,-52,-25,-13,-19,-18,-27,-6,-37,-15,-13,-21,-12,-17,0,-55,-39,-52,-42,-43,-38,-46,-40,-27,-42,-43,-44,-43,-43,-45,-67,-35,-62,-12,-26,-12,9,2,-2,-13,-8,-8,-21,-22,-32,-16,-14,-12,-19,-14,-15,-27,-14,-35,-20,-21,-21,-24,REST
-46,-54,-59,-43,-52,-52,-40,-72,-48,-36,-41,-36,-43,-24,-58,-39,-35,-42,-30,-35,-17,-77,-69,-74,-85,-86,-68,-99,-92,-65,-72,-73,-74,-72,-60,-61,-83,-80,-60,-24,-44,-23,-30,-15,-23,-21,-26,-25,-33,-33,-42,-21,-16,-12,-19,-26,-25,-26,-10,-30,-27,-13,-13,-14,REST
-53,-58,-62,-42,-51,-50,-33,-71,-42,-32,-37,-31,-34,-5,-54,-29,-27,-32,-15,-20,1,-53,-58,-71,-55,-52,-52,-64,-57,-31,-53,-51,-52,-51,-44,-47,-52,-71,-35,5,-51,8,-20,18,-24,9,-11,-11,-14,-13,-21,-1,5,8,7,-14,-10,-12,7,-14,-11,-5,-10,-14,REST
-32,-36,-39,-21,-33,-32,-23,-50,-22,-18,-20,-18,-22,5,-36,-15,-14,-19,-11,-15,2,-43,-49,-78,-31,-31,-44,-52,-45,-19,-49,-50,-52,-50,-49,-50,-41,-62,-64,-10,-30,-10,-16,5,-25,-10,-17,-17,-25,-24,-34,-21,-18,-16,-18,-22,-20,-28,-15,-36,-22,-16,-21,-28,REST
-44,-49,-53,-37,-58,-56,-54,-68,-40,-39,-41,-41,-50,-25,-52,-36,-33,-41,-40,-43,-27,-78,-70,-79,-67,-67,-64,-62,-56,-45,-66,-67,-68,-65,-62,-64,-61,-52,-69,-25,-51,-23,-21,-5,-39,-21,-24,-24,-30,-29,-38,-26,-22,-20,-21,-21,-18,-25,-10,-31,-20,-8,-10,-19,REST
-37,-43,-49,-35,-52,-50,-38,-63,-33,-32,-33,-31,-40,-10,-46,-24,-22,-31,-23,-28,-13,-86,-62,-64,-69,-70,-52,-70,-64,-55,-51,-51,-52,-51,-50,-52,-62,-47,-48,-2,-15,1,-8,8,-11,1,-8,-8,-12,-13,-21,-7,-6,-3,-2,-7,-5,-10,2,-20,-7,1,-5,-12,REST
-33,-36,-41,-28,-42,-41,-31,-63,-30,-25,-26,-22,-35,-5,-39,-18,-16,-26,-18,-24,-18,-63,-53,-60,-86,-87,-55,-80,-73,-64,-51,-52,-54,-52,-58,-59,-62,-46,-65,-15,-4,-14,-4,-2,-8,-13,-12,-12,-21,-21,-29,-18,-19,-17,-18,-14,-14,-17,-16,-37,-16,-6,-22,-20,REST
-54,-45,-50,-34,-55,-54,-49,-73,-34,-31,-33,-30,-44,-15,-37,-21,-18,-29,-23,-25,-26,-49,-46,-56,-61,-61,-49,-51,-43,-29,-53,-53,-54,-52,-52,-54,-34,-33,-77,-8,-41,-5,16,3,-18,-3,1,1,-9,-9,-17,-8,-8,-6,-3,-2,-1,-7,-6,-27,-2,0,-19,-14,REST
-31,-24,-30,-17,-34,-33,-26,-46,-7,-11,-15,-14,-21,6,-13,1,1,-13,-6,-6,-4,-60,-40,-64,-9,-9,-27,-46,-39,9,-37,-38,-40,-37,-33,-35,-10,-45,-57,8,-64,10,30,1,-25,9,3,4,-3,-3,-14,-7,-7,-5,4,-3,1,-7,-7,-27,-3,-3,-15,-17,REST
-30,-30,-34,-21,-36,-35,-33,-54,-12,-17,-23,-23,-31,1,-26,-8,-7,-22,-20,-22,-15,-50,-50,-69,-23,-25,-37,-66,-59,-2,-39,-40,-42,-39,-44,-45,-64,-79,-27,-10,-37,-8,5,-14,-14,-8,-5,-4,-10,-8,-22,-17,-16,-14,-14,-4,-2,-5,-8,-29,-4,1,-6,-7,REST
-34,-32,-37,-27,-47,-45,-46,-58,-16,-16,-25,-29,-41,-16,-33,-9,-7,-17,-20,-25,-20,-61,-50,-56,-68,-69,-42,-68,-60,-25,-29,-30,-31,-27,-49,-50,-76,-69,-39,-18,-24,-15,-6,11,-10,-15,-4,-4,-3,-2,-10,-6,-5,-4,-16,-2,3,2,3,-18,1,4,-2,-4,REST
-11,-18,-22,-21,-37,-37,-42,-46,-7,-5,-12,-16,-35,-14,-26,-2,0,-7,-10,-17,-15,-71,-53,-59,-52,-52,-43,-70,-64,-26,-41,-43,-44,-42,-46,-49,-50,-60,-43,-15,-13,-14,-6,-5,-15,-14,-11,-11,-10,-8,-14,-10,-12,-10,-18,-14,-7,-7,-9,-31,-12,-4,-10,-23,REST
-40,-35,-41,-34,-45,-46,-44,-60,-22,-21,-26,-26,-44,-19,-39,-18,-15,-22,-20,-27,-27,-63,-54,-64,-20,-20,-52,-81,-74,-5,-53,-54,-54,-52,-52,-54,-37,-59,-33,-21,-3,-18,3,-18,-10,-18,-11,-11,-11,-10,-16,-10,-14,-12,-20,-14,-7,-7,-9,-29,-8,-5,-13,-29,REST
-48,-30,-34,-25,-36,-36,-26,-59,-14,-14,-16,-14,-30,-14,-29,-8,-6,-7,-3,-8,-11,-70,-41,-50,-39,-40,-29,-66,-60,-11,-29,-29,-30,-28,-27,-31,-32,-50,-42,-7,7,-4,15,1,1,-4,10,9,8,9,3,12,6,10,-3,8,12,14,14,-6,12,16,4,-9,REST
-27,-13,-16,-6,-16,-17,-3,-53,-3,-5,-3,-2,-20,4,-20,0,1,3,4,0,-2,-54,-26,-42,-68,-69,-28,-73,-67,-40,-24,-26,-28,-25,-26,-29,-49,-58,-38,7,-3,10,-4,-3,-16,10,3,3,3,3,-1,9,9,11,8,2,8,14,17,-3,5,19,12,-1,REST
-27,-23,-27,-17,-33,-33,-27,-59,-11,-15,-15,-15,-33,13,-25,-9,-7,-7,-4,-7,-3,-50,-42,-62,-65,-65,-42,-59,-51,-43,-29,-30,-32,-29,-40,-40,-20,-37,-14,15,-26,16,14,-2,-22,17,3,3,4,5,2,10,14,16,15,5,12,13,23,2,10,17,10,7,REST
-15,-15,-20,-18,-35,-36,-37,-45,-1,-7,-11,-13,-29,15,-12,1,2,-1,3,-2,-1,-57,-42,-53,-48,-48,-31,-39,-31,-30,-29,-29,-31,-29,-35,-37,-14,-32,-11,6,7,6,8,-7,-7,5,5,5,4,4,-2,3,2,4,-3,2,7,3,7,-15,2,6,-6,-2,REST
-25,-23,-27,-25,-40,-40,-31,-65,-17,-21,-23,-24,-40,-14,-23,-18,-16,-21,-18,-24,-27,-58,-43,-55,-38,-38,-48,-53,-47,-26,-46,-48,-49,-46,-50,-51,-67,-69,-42,-25,24,-23,-6,-22,-3,-22,-10,-9,-16,-16,-24,-20,-22,-18,-24,-17,-13,-16,-15,-36,-16,-13,-24,-22,REST
-35,-29,-33,-30,-44,-44,-24,-66,-25,-23,-25,-28,-41,-15,-22,-21,-18,-21,-17,-22,-18,-61,-31,-35,-13,-12,-33,-57,-50,7,-24,-23,-25,-23,-34,-36,-35,-62,-30,-8,4,-6,22,3,-6,-5,3,4,-5,-5,-10,-7,-3,1,-7,-2,2,-5,3,-19,-2,-3,-17,-11,REST
-16,-15,-20,-20,-36,-36,-30,-49,-13,-15,-16,-23,-34,-11,-21,-16,-15,-18,-14,-20,-11,-67,-39,-37,-23,-24,-26,-73,-68,-11,-29,-30,-32,-31,-43,-44,-6,-48,-11,-27,-51,-27,-6,-4,-45,-27,-22,-22,-27,-28,-33,-31,-25,-23,-35,-23,-24,-29,-25,-45,-29,-27,-41,-38,REST
-27,-44,-50,-48,-65,-64,-54,-70,-37,-43,-45,-52,-58,-34,-52,-43,-41,-45,-39,-45,-34,-74,-61,-65,-40,-41,-46,-88,-81,-27,-53,-54,-54,-52,-54,-56,-42,-56,-17,-27,-68,-24,-11,-19,-52,-22,-25,-25,-27,-27,-34,-30,-23,-21,-19,-17,-18,-21,-15,-35,-20,-18,-30,-22,REST
-16,-34,-39,-35,-50,-49,-36,-56,-22,-27,-32,-36,-39,-5,-36,-24,-23,-29,-21,-31,-17,-43,-43,-65,-43,-43,-36,-52,-45,-31,-38,-37,-39,-37,-46,-50,-36,-31,-40,-1,-10,1,12,-9,0,-1,-4,-4,-15,-14,-25,-22,-16,-14,-4,-5,-8,-18,-9,-31,-12,-11,-22,-8,REST
-45,-46,-51,-44,-58,-58,-64,-78,-36,-39,-42,-46,-54,-12,-50,-36,-34,-44,-40,-56,-39,-48,-52,-82,-60,-61,-56,-70,-63,-48,-59,-60,-61,-60,-68,-69,-52,-52,-89,-22,20,-22,-15,-20,5,-21,-24,-23,-35,-35,-45,-44,-41,-39,-25,-26,-30,-38,-33,-54,-33,-24,-37,-29,REST
-67,-57,-61,-52,-65,-63,-75,-88,-45,-42,-46,-51,-60,-23,-59,-40,-37,-44,-41,-59,-40,-52,-42,-54,-54,-54,-44,-70,-62,-21,-45,-45,-46,-45,-50,-52,-42,-40,-64,-19,6,-16,-8,-2,-4,-16,-13,-13,-20,-20,-27,-23,-24,-21,-17,-12,-14,-22,-14,-35,-15,-11,-27,-13,REST
-48,-30,-34,-29,-37,-37,-48,-54,-19,-17,-22,-28,-36,-13,-39,-16,-15,-21,-17,-36,-17,-52,-32,-34,-18,-17,-25,-53,-46,0,-27,-28,-30,-28,-39,-41,-26,-31,6,-17,-25,-16,3,8,-11,-16,-3,-3,-12,-12,-20,-18,-20,-16,-20,-1,-6,-17,-14,-35,-10,-4,-24,-6,REST
-26,-31,-35,-34,-46,-45,-48,-50,-24,-23,-30,-39,-47,-20,-43,-26,-23,-32,-30,-45,-27,-56,-49,-76,-35,-36,-42,-55,-48,-25,-39,-40,-41,-39,-51,-53,-36,-43,-21,-17,-24,-15,6,-15,-8,-14,-6,-6,-16,-15,-25,-25,-21,-18,-13,-4,-10,-16,-15,-35,-12,-4,-21,-14,REST
-23,-29,-34,-31,-42,-41,-30,-56,-24,-18,-25,-34,-35,-5,-40,-18,-17,-25,-18,-30,-13,-57,-40,-71,-51,-51,-40,-46,-40,-36,-29,-28,-30,-27,-40,-43,-55,-43,-39,-3,27,-1,12,-2,13,-1,4,5,-3,-2,-11,-10,-5,-3,-4,5,-1,-9,-2,-23,-3,1,-19,-13,REST
-23,-16,-20,-22,-28,-29,-23,-46,-11,-10,-15,-23,-24,-7,-31,-7,-5,-11,-10,-23,-11,-58,-33,-59,-51,-50,-41,-69,-62,-30,-32,-33,-34,-33,-42,-44,-45,-59,-20,-20,20,-20,8,-10,8,-20,2,3,-5,-4,-14,-15,-14,-13,-27,1,-5,-16,-13,-34,-8,3,-24,-10,REST
-8,-22,-27,-29,-44,-46,-48,-37,-11,-19,-26,-37,-43,-31,-39,-17,-14,-18,-26,-42,-34,-64,-44,-59,-26,-25,-48,-79,-72,-5,-39,-40,-41,-39,-55,-56,-16,-55,-11,-30,-68,-28,6,-26,-34,-26,-8,-7,-10,-10,-18,-20,-22,-20,-25,-1,-8,-17,-17,-39,-9,2,-29,-15,REST
-9,-22,-27,-28,-49,-48,-63,-32,-5,-13,-19,-32,-38,-13,-33,-7,-5,-9,-16,-34,-25,-64,-37,-46,-19,-18,-33,-58,-50,-21,-20,-19,-21,-19,-41,-43,-7,-30,-40,-2,-18,2,18,2,-4,2,6,6,4,3,-6,-6,-8,-5,0,9,1,-6,-4,-26,-1,5,-20,-12,REST
-10,-12,-16,-17,-37,-36,-58,-40,-4,-7,-13,-24,-33,-4,-31,-5,-3,-11,-14,-33,-24,-49,-37,-65,-42,-43,-32,-55,-50,-51,-32,-34,-35,-33,-41,-43,-17,-34,-74,-17,9,-16,2,-3,7,-17,-12,-12,-13,-14,-25,-26,-24,-22,-23,-13,-21,-24,-24,-45,-24,-13,-31,-26,REST
-21,-27,-32,-27,-43,-43,-41,-64,-27,-23,-25,-35,-40,-20,-48,-22,-18,-25,-26,-41,-33,-54,-42,-62,-42,-42,-34,-77,-69,-25,-42,-42,-43,-41,-36,-37,-42,-45,-60,-10,11,-6,2,-4,16,-5,-6,-6,-10,-10,-19,-20,-16,-14,-3,-6,-13,-18,-15,-36,-14,-7,-27,-14,REST
-18,-14,-18,-11,-20,-21,-6,-45,-13,-7,-8,-16,-18,6,-36,-5,-4,-8,-10,-21,-13,-44,-18,-28,-11,-10,-14,-59,-51,6,-19,-20,-22,-20,-21,-23,-35,-42,-13,5,-13,7,-11,3,-1,7,-4,-4,-7,-8,-15,-14,-13,-10,2,-10,-15,-19,-15,-37,-18,-9,-29,-20,REST
-15,-14,-18,-12,-30,-30,-32,-49,-15,-12,-12,-21,-29,-2,-46,-13,-11,-13,-16,-27,-23,-60,-32,-43,-18,-19,-20,-45,-37,-3,-27,-30,-31,-27,-34,-35,-2,-19,-36,-7,-44,-6,-3,-20,-21,-6,-10,-10,-13,-13,-16,-15,-13,-10,-9,-8,-14,-13,-13,-33,-15,-4,-20,-13,REST
-3,-15,-20,-15,-39,-38,-35,-50,-12,-11,-10,-21,-27,-8,-43,-7,-6,-6,-7,-17,-18,-56,-31,-46,-43,-44,-20,-18,-14,-28,-23,-24,-25,-23,-30,-32,-7,-4,-66,-11,-44,-9,14,-8,-15,-10,-1,-3,-3,-3,-6,-6,-4,-1,-13,-3,-6,-5,-6,-27,-8,-6,-25,-22,REST
10,-11,-15,-15,-36,-36,-29,-49,-8,-11,-8,-22,-26,-14,-42,-3,0,-7,-7,-17,-22,-63,-33,-50,-44,-45,-31,-43,-38,-42,-32,-33,-34,-33,-42,-44,-33,-44,-61,-19,-18,-17,-21,-16,-15,-17,-10,-10,-10,-10,-12,-16,-13,-12,-20,-13,-13,-8,-14,-36,-15,-10,-26,-28,REST
-27,-27,-32,-27,-50,-50,-46,-62,-20,-21,-20,-33,-39,-17,-46,-6,-3,-13,-13,-24,-27,-56,-47,-43,-50,-49,-37,-71,-64,-43,-46,-46,-47,-44,-45,-46,-38,-40,-39,-13,8,-10,-24,-4,-4,-8,-1,-1,-1,1,-1,-4,-4,-1,-7,0,-1,4,0,-22,-2,6,-11,-12,REST
-18,-13,-17,-10,-30,-30,-24,-43,-3,1,1,-11,-18,3,-26,14,16,9,12,-1,-8,-35,-24,-19,-36,-36,-10,-41,-34,-18,-25,-25,-26,-24,-17,-21,-8,-5,-54,10,-1,12,12,9,-1,12,5,6,9,10,12,12,8,11,11,6,7,10,9,-13,3,16,-7,-7,REST
-8,-10,-15,-3,-18,-18,-12,-45,-6,-1,2,-7,-14,10,-29,6,9,5,11,-2,-12,-65,-38,-44,-22,-21,-18,-48,-41,-13,-31,-33,-35,-33,-20,-23,-4,-22,-80,2,-38,3,2,-15,-22,2,-10,-9,-5,-4,-2,-1,-6,-4,-3,-5,-6,0,-3,-25,-9,12,-11,-12,REST
-14,-23,-27,-14,-33,-32,-44,-57,-17,-6,-7,-18,-27,-4,-31,-2,1,-4,1,-10,-15,-78,-42,-40,-29,-29,-21,-50,-43,-13,-29,-27,-29,-26,-18,-21,11,-33,-60,-5,-67,-2,1,15,-26,-2,-4,-3,3,4,6,6,1,3,-3,2,1,6,6,-16,-1,15,-7,-3,REST
11,-2,-5,1,-21,-21,-51,-33,4,13,6,-3,-13,1,-9,15,16,10,14,4,2,-54,-13,-28,-21,-22,-2,-29,-21,-1,-1,-2,-4,-1,-10,-13,3,-27,-16,-1,-42,1,1,23,-10,1,7,7,10,9,12,9,4,6,-2,6,4,6,4,-18,1,18,-5,2,REST
15,-3,-7,1,-18,-19,-35,-41,-2,8,3,-3,-12,-2,-15,6,8,2,7,1,-3,-45,-29,-48,-30,-31,-18,-55,-48,-44,-19,-22,-23,-19,-18,-20,-19,-39,-42,-7,19,-6,-9,-17,2,-6,2,3,-2,-1,3,1,-3,-1,-7,-1,-2,1,-5,-26,-5,15,-10,-4,REST
