Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-21,-33,-16,-30,-31,-15,-16,-82,4,-39,-30,-10,-26,-22,-20,-35,-21,-21,-15,-27,-31,-37,-52,-34,-54,-33,-9,-27,-54,-23,-72,-17,-27,-24,-10,-11,4,-8,-33,230,-4,-20,-3,-42,-33,-26,-4,-13,-15,-21,-20,-26,-17,-23,-27,-30,-24,-31,-31,-23,-36,-40,-35,-36,REST
-8,-22,-7,-21,-22,-3,-4,-68,17,-31,-23,-3,-19,-16,-14,-29,-11,-12,-12,-23,-27,-25,-44,-27,-41,-17,-3,-21,-60,-17,-59,-12,-21,-19,-1,-2,8,-9,-27,227,2,-23,-4,-42,-29,-29,0,-10,-8,-17,-17,-25,-15,-21,-24,-22,-18,-25,-27,-17,-27,-31,-27,-29,REST
-3,-20,-10,-17,-17,4,1,-64,22,-31,-20,0,-13,-8,-11,-25,-7,-8,-6,-18,-18,-15,-43,-29,-41,-18,-6,-21,-66,-18,-59,-7,-18,-18,2,1,9,-8,-26,225,2,-18,8,-33,-27,-9,1,-1,-2,-7,-11,-16,-6,-13,-14,-15,-7,-20,-20,-10,-17,-22,-20,-14,REST
-2,-17,-7,-10,-11,4,1,-55,26,-26,-11,9,-6,-8,2,-14,5,-2,2,-10,-15,-24,-37,-27,-43,-20,3,-12,-57,-16,-60,5,-14,-12,3,3,23,5,-20,231,12,-9,9,-27,-7,-2,14,12,13,3,-3,-4,1,-6,-8,-1,5,-13,-12,-6,-5,-11,-11,-1,REST
6,-8,-2,-9,-9,10,7,-48,32,-22,-6,13,-2,0,8,-12,9,0,4,-5,-11,-34,-51,-32,-57,-58,11,-11,-68,-9,-52,15,-2,-3,10,10,20,-5,-21,214,17,-12,13,-34,-13,-12,10,4,7,-4,-5,-7,-4,-13,-12,-10,-4,-20,-19,-13,-14,-23,-21,-16,REST
5,-10,-1,-5,-5,11,8,-64,27,-21,-7,14,1,5,-1,-16,5,-3,3,-12,-13,-26,-37,-33,-59,-17,5,-19,-63,-7,-38,8,-8,-10,10,8,13,-17,-19,205,16,-8,5,-31,-17,-12,10,4,2,-4,-5,-14,-5,-13,-12,-15,-7,-21,-20,-12,-21,-31,-24,-27,REST
6,-14,-7,-11,-12,7,5,-63,30,-24,-10,8,-5,-1,-6,-22,0,-9,-6,-21,-20,-13,-29,-27,-62,1,-6,-24,-49,-17,-46,-4,-24,-23,2,1,7,-24,-28,196,5,-11,-11,-38,-25,-21,0,-7,-11,-13,-15,-24,-14,-21,-23,-28,-20,-28,-30,-20,-33,-41,-34,-41,REST
-7,-25,-17,-25,-25,-5,-6,-77,16,-37,-21,-2,-13,-15,-20,-33,-15,-20,-19,-33,-27,-34,-60,-45,-76,-38,-17,-34,-64,-31,-61,-16,-24,-29,-8,-10,-2,-36,-40,185,-7,-26,-9,-44,-42,-26,-14,-18,-21,-26,-24,-31,-22,-29,-27,-35,-26,-34,-35,-25,-37,-41,-37,-43,REST
-11,-26,-17,-24,-24,-4,-6,-75,13,-39,-23,-3,-14,-16,-14,-32,-17,-21,-16,-38,-26,-35,-63,-40,-64,-26,-8,-27,-61,-29,-56,-8,-22,-22,-2,-3,12,-30,-35,192,-2,-20,-7,-31,-33,-17,-4,-13,-18,-23,-17,-22,-16,-23,-18,-29,-20,-30,-29,-18,-31,-35,-27,-33,REST
-3,-22,-16,-23,-24,1,-2,-73,16,-38,-25,-4,-16,-13,-11,-35,-18,-20,-15,-34,-24,-17,-34,-26,-58,-17,-16,-23,-69,-27,-57,4,-28,-23,-1,-2,14,-29,-32,192,0,-16,-11,-31,-32,-17,-9,-17,-22,-26,-20,-24,-17,-22,-23,-36,-27,-34,-34,-24,-39,-44,-39,-39,REST
-5,-25,-18,-24,-25,1,-1,-77,14,-42,-24,-5,-17,-7,-13,-35,-21,-20,-14,-31,-23,-38,-47,-33,-65,-34,-23,-34,-90,-34,-59,-9,-28,-23,0,-2,6,-33,-39,182,-6,-16,-20,-35,-39,-18,-14,-16,-22,-26,-19,-23,-14,-22,-24,-33,-27,-32,-31,-26,-37,-42,-38,-35,REST
-3,-24,-12,-18,-20,1,-2,-68,21,-38,-18,-1,-17,-8,-7,-29,-16,-14,-15,-23,-23,-40,-43,-29,-64,-24,-16,-23,-72,-23,-60,-5,-24,-21,-3,-4,25,-16,-27,191,0,-13,-10,-31,-28,-23,-8,-10,-15,-23,-14,-18,-8,-20,-20,-26,-21,-29,-23,-21,-28,-36,-30,-29,REST
-5,-27,-18,-26,-26,-5,-8,-71,19,-42,-22,-6,-22,-10,-11,-31,-21,-18,-23,-31,-25,-35,-45,-33,-67,-23,-20,-17,-70,-24,-62,-11,-30,-26,-8,-8,23,-18,-31,188,-9,-15,-9,-41,-43,-22,-24,-23,-26,-35,-26,-31,-20,-27,-27,-40,-33,-44,-35,-27,-42,-49,-41,-41,REST
-5,-29,-23,-28,-29,-6,-8,-77,14,-49,-30,-14,-32,-14,-16,-34,-29,-27,-31,-43,-35,-35,-50,-22,-53,-22,-16,-24,-49,-30,-54,-7,-26,-26,-9,-9,20,-18,-32,181,-11,-17,-14,-39,-48,-20,-31,-24,-31,-39,-28,-36,-22,-25,-25,-43,-35,-44,-34,-17,-42,-42,-35,-33,REST
-6,-28,-17,-26,-27,-4,-7,-76,19,-43,-29,-11,-32,-18,-13,-29,-22,-24,-30,-41,-36,-30,-54,-34,-67,-20,-12,-21,-39,-25,-56,-4,-22,-21,-5,-5,23,-21,-23,178,0,-25,-6,-40,-34,-22,-21,-14,-21,-33,-21,-34,-18,-27,-24,-35,-27,-41,-33,-26,-36,-39,-36,-35,REST
0,-24,-14,-29,-30,-6,-9,-65,23,-42,-27,-13,-33,-24,-6,-26,-21,-25,-33,-52,-39,-30,-54,-49,-82,-26,-23,-27,-65,-34,-67,-15,-31,-29,-12,-13,17,-25,-25,169,-3,-32,-14,-47,-32,-29,-15,-14,-22,-36,-27,-39,-24,-35,-34,-36,-31,-45,-41,-40,-39,-46,-45,-40,REST
3,-29,-17,-36,-37,-11,-14,-61,21,-47,-30,-14,-33,-23,-7,-26,-21,-24,-29,-54,-39,-35,-55,-48,-88,-61,-23,-32,-51,-42,-70,-6,-27,-27,-11,-12,10,-26,-29,165,-11,-26,-11,-45,-31,-23,-11,-10,-14,-27,-18,-23,-13,-21,-22,-32,-23,-32,-29,-22,-31,-37,-32,-26,REST
8,-22,-10,-29,-29,-6,-8,-62,25,-40,-25,-4,-25,-19,-11,-25,-17,-17,-23,-40,-31,-45,-54,-49,-88,-50,-18,-30,-51,-40,-60,-10,-26,-24,-11,-12,3,-33,-28,160,6,-26,-7,-44,-31,-22,-15,-17,-22,-36,-27,-30,-19,-25,-27,-41,-34,-45,-39,-31,-43,-52,-46,-41,REST
-1,-36,-24,-38,-39,-17,-20,-83,7,-56,-40,-18,-33,-28,-24,-39,-33,-32,-34,-48,-39,-61,-63,-57,-96,-2,-22,-40,-69,-45,-69,-25,-48,-42,-22,-23,-9,-39,-36,102,-6,-34,-17,-51,-42,-29,-25,-29,-36,-52,-39,-42,-26,-32,-32,-49,-44,-55,-41,-34,-49,-56,-49,-45,REST
-18,-46,-30,-41,-42,-17,-21,-88,-1,-60,-43,-18,-33,-24,-30,-42,-35,-35,-30,-38,-38,-50,-53,-44,-93,-26,-17,-36,-64,-46,-77,-33,-47,-41,-14,-15,-6,-34,-32,-162,-7,-25,-6,-49,-39,-20,-8,-19,-23,-46,-28,-29,-15,-21,-21,-30,-28,-42,-29,-20,-37,-43,-36,-34,REST
-19,-44,-28,-39,-39,-12,-14,-79,2,-54,-39,-11,-28,-20,-20,-37,-30,-33,-28,-31,-36,-42,-53,-39,-94,-41,-19,-35,-74,-52,-66,-39,-45,-40,-17,-19,2,-34,-37,-283,-11,-29,-20,-58,-43,-26,-15,-24,-25,-48,-32,-33,-21,-29,-30,-42,-33,-45,-36,-31,-46,-52,-46,-46,REST
-22,-43,-28,-40,-40,-22,-24,-81,1,-53,-37,-12,-33,-24,-18,-36,-31,-32,-31,-37,-36,-49,-62,-47,-91,-42,-19,-40,-79,-60,-64,-36,-42,-37,-23,-23,4,-30,-36,-255,-13,-29,-20,-52,-44,-37,-20,-23,-26,-42,-33,-34,-18,-30,-32,-41,-30,-41,-38,-31,-41,-48,-41,-35,REST
-19,-35,-18,-32,-32,-14,-16,-74,10,-44,-27,-5,-27,-20,-12,-30,-24,-24,-26,-32,-35,-28,-46,-33,-74,-25,-7,-33,-87,-46,-55,-25,-29,-22,-7,-7,9,-26,-17,-253,-5,-20,-6,-49,-31,-26,-7,-11,-11,-26,-22,-26,-8,-23,-25,-29,-17,-33,-31,-25,-30,-41,-33,-27,REST
-1,-23,-7,-20,-20,1,-2,-62,23,-36,-18,4,-20,-12,-6,-21,-14,-14,-20,-24,-29,-30,-41,-21,-87,-26,3,-34,-69,-45,-54,-23,-28,-17,-1,-2,5,-27,-18,-257,-4,-25,-15,-53,-28,-16,0,-3,-5,-16,-16,-21,-6,-21,-22,-22,-10,-24,-25,-20,-21,-31,-30,-24,REST
-2,-22,-4,-13,-13,2,1,-63,26,-30,-13,6,-19,-11,0,-14,-7,-6,-12,-18,-25,-29,-44,-13,-66,-8,20,-7,-78,-36,-35,-7,-13,-4,7,7,24,-7,-11,-249,5,-16,-5,-45,-23,-12,4,5,6,-1,-3,-5,6,-8,-11,-14,-3,-12,-16,-7,-12,-22,-18,-13,REST
12,-7,11,1,1,15,12,-56,39,-17,-2,16,-12,-2,8,-13,-4,-1,-5,-19,-23,-15,-21,-4,-51,17,30,2,-41,-17,-26,8,-4,4,12,11,23,3,-5,-208,9,-14,4,-45,-20,-15,1,2,1,-8,-7,-8,3,-10,-15,-15,-10,-23,-21,-11,-16,-26,-19,-18,REST
15,-10,8,-2,-3,9,6,-56,34,-23,-7,13,-13,-5,-2,-19,-13,-7,-11,-24,-22,-22,-17,-7,-64,-6,18,-3,-31,-20,-54,-6,-12,-6,7,6,18,0,-19,16,-5,-17,-7,-47,-30,-18,-4,-2,-5,-15,-8,-5,2,-13,-16,-15,-11,-21,-18,-10,-16,-24,-18,-20,REST
5,-16,5,-4,-5,12,9,-64,27,-26,-7,11,-12,-3,-14,-20,-11,-7,-11,-20,-22,-25,-28,-3,-64,-23,18,1,-53,-15,-64,-10,-11,-9,12,10,29,4,-20,180,3,-15,-9,-40,-26,-14,2,1,-3,-12,-6,-3,-1,-14,-15,-12,-7,-17,-16,-11,-18,-26,-19,-18,REST
1,-18,3,-11,-11,12,11,-70,24,-27,-11,7,-14,-7,-14,-18,-10,-7,-12,-18,-25,-26,-32,-12,-52,-24,11,-7,-66,-11,-55,-6,-10,-9,13,12,25,-8,-22,199,-2,-16,-14,-46,-24,-15,-4,3,1,-5,-3,-5,-1,-13,-16,-15,-4,-17,-17,-13,-20,-27,-23,-22,REST
15,-3,17,-1,-1,17,16,-40,45,-14,-1,15,-5,-2,7,-3,1,5,1,-7,-17,-27,-42,-18,-47,-46,12,-3,-64,-5,-41,2,4,1,15,14,31,-4,-15,220,8,-11,-1,-39,-16,-11,4,11,5,-2,1,-3,4,-8,-10,-9,-1,-16,-13,-10,-14,-23,-20,-14,REST
17,-10,13,-3,-4,12,10,-64,38,-20,-7,10,-14,-7,-1,-16,-5,-3,-7,-11,-23,-22,-44,-16,-61,15,13,2,-79,-1,-34,-14,-8,-11,7,7,37,1,-7,235,17,-6,8,-36,-17,-14,5,3,-4,-11,-7,-5,-2,-12,-15,-12,-8,-22,-16,-13,-18,-26,-20,-16,REST
11,-22,-2,-16,-17,6,4,-70,29,-32,-15,1,-19,-5,-7,-24,-11,-10,-15,-17,-22,-31,-32,-21,-70,-2,4,-7,-63,-11,-41,-17,-21,-19,4,4,29,1,-12,238,4,-6,-1,-34,-21,-6,4,1,-3,-11,-7,1,3,-8,-9,-14,-6,-16,-10,-6,-15,-20,-15,-13,REST
16,-14,6,-7,-6,13,11,-53,36,-24,-5,11,-6,7,-2,-10,-1,2,-1,-6,-8,-8,-12,-6,-50,-5,16,10,-25,-2,-29,2,-2,-1,19,19,44,18,3,250,17,3,13,-25,-10,7,19,13,11,4,8,21,18,7,5,-3,6,-3,3,6,-5,-11,-7,-4,REST
19,-5,17,6,6,26,24,-53,40,-13,-1,21,1,9,-6,-7,2,6,6,3,-11,0,-5,14,-40,1,24,20,-32,-4,-38,-2,-1,3,23,22,48,16,2,243,13,-1,9,-29,-14,-2,15,3,1,-6,-3,13,6,-5,-8,-14,-7,-18,-13,-12,-20,-26,-23,-18,REST
15,-9,8,0,-1,24,22,-54,36,-20,-9,14,-6,7,-11,-6,-5,-1,0,-5,-9,-9,-12,9,-34,3,30,19,-36,4,-29,3,5,7,29,27,39,7,6,235,13,0,-1,-32,-11,-5,17,7,6,-3,1,18,12,-3,-4,-13,1,-7,-7,-5,-15,-17,-16,-13,REST
30,7,22,12,12,34,32,-35,53,-7,4,25,3,14,5,8,8,12,11,1,-4,11,-6,18,-33,14,37,33,-22,-1,-24,14,17,15,31,29,46,18,17,232,23,2,-1,-23,3,-3,27,18,18,4,6,19,18,3,1,-1,7,-4,-3,2,-7,-12,-10,-7,REST
27,2,18,5,4,22,20,-43,46,-13,-1,19,-5,1,-3,-2,1,4,5,-11,-13,-14,-26,11,-46,-22,20,16,-40,-6,-35,9,11,3,15,14,36,7,10,221,24,-5,9,-33,-12,-1,13,5,6,-5,1,7,11,-5,-4,-8,-2,-7,-6,-4,-11,-18,-15,-13,REST
29,2,15,3,3,18,15,-52,42,-12,1,24,-6,2,-4,-1,2,6,11,-3,-5,-22,-21,-1,-45,-7,26,33,-30,7,-25,19,17,13,25,24,52,24,26,228,39,6,29,-31,5,7,32,22,22,10,17,25,27,6,9,11,18,11,9,10,7,2,0,2,REST
45,17,29,20,20,37,35,-32,56,4,15,37,10,17,4,12,17,17,23,14,4,14,10,24,-26,53,48,54,-3,20,-19,23,14,18,36,34,68,43,27,232,33,10,21,-31,4,7,29,22,26,10,17,32,31,7,6,9,18,12,8,9,8,5,1,0,REST
42,12,21,13,13,34,32,-37,53,-3,7,29,6,10,2,10,12,13,16,7,0,17,6,20,-12,42,48,45,-2,22,-29,26,13,14,34,32,61,36,27,221,35,10,19,-39,6,3,30,26,30,15,21,33,32,6,8,17,26,17,12,14,15,12,6,6,REST
54,32,37,29,31,46,43,-23,71,14,23,46,20,22,18,29,30,31,36,21,17,48,35,44,23,67,77,65,23,44,-3,52,40,37,54,53,83,58,41,237,48,23,37,-22,21,23,43,37,41,31,36,43,48,23,24,21,31,26,25,23,16,14,13,7,REST
58,37,46,41,41,68,66,-30,67,15,29,48,28,33,10,16,25,30,31,22,19,104,94,111,68,99,108,111,83,57,21,67,49,48,72,70,118,101,36,257,35,33,23,-8,4,22,23,16,21,13,21,24,35,12,16,-1,12,8,12,8,-2,-1,-2,-9,REST
68,44,50,45,45,86,83,-23,65,16,31,50,34,43,12,16,23,27,33,31,29,169,154,165,140,146,145,153,131,102,66,102,77,73,96,94,152,128,61,260,50,50,34,-5,13,31,27,26,27,22,29,31,46,23,27,11,24,19,23,20,8,11,6,2,REST
100,74,77,71,73,119,116,-5,86,38,50,74,57,61,33,32,37,44,50,44,42,253,232,235,225,206,193,208,196,152,115,142,119,110,131,129,192,178,88,263,64,62,49,11,24,42,38,36,40,36,36,45,53,33,34,18,30,23,30,24,15,12,10,4,REST
119,93,93,90,90,146,143,1,93,50,57,82,66,72,37,39,39,48,53,40,46,279,271,278,269,241,224,243,249,185,148,166,138,125,149,147,213,201,100,262,67,65,49,10,21,40,31,32,37,34,31,43,48,24,28,7,26,16,22,15,5,5,-1,-6,REST
135,109,105,101,101,163,161,18,106,60,68,90,71,82,48,56,51,54,61,42,55,268,266,274,263,239,252,260,270,227,216,209,174,153,174,171,241,225,122,263,84,70,58,15,42,43,48,51,54,54,49,59,66,41,40,30,50,34,40,31,27,28,20,14,REST
167,143,138,130,131,193,191,33,132,87,96,112,92,97,59,73,70,74,78,62,64,269,265,272,262,237,267,261,265,239,247,247,213,184,201,197,252,249,145,263,108,81,96,20,60,55,65,62,67,64,64,74,79,55,51,43,62,48,56,46,42,39,33,23,REST
186,155,148,142,143,204,201,34,142,99,105,116,99,99,60,82,80,84,87,77,68,270,267,274,263,267,264,260,266,240,243,238,202,181,201,196,248,250,143,263,112,83,69,14,61,66,61,64,67,66,65,74,78,56,49,41,61,46,55,42,38,33,30,15,REST
176,153,143,140,141,200,197,44,139,98,105,115,99,102,71,86,87,88,91,87,74,270,267,275,263,262,261,260,263,223,221,224,192,181,202,200,244,250,153,262,118,97,78,16,67,69,73,76,76,80,77,82,91,65,58,55,72,56,64,49,50,43,36,26,REST
154,150,147,147,147,205,202,48,138,101,111,125,109,112,78,87,93,95,96,92,80,266,252,267,261,235,244,246,258,214,185,208,180,173,197,194,218,230,145,247,106,90,66,19,60,65,67,63,68,74,69,72,80,54,48,41,56,41,53,37,35,31,24,12,REST
146,140,130,133,133,182,178,36,125,87,98,108,91,98,62,73,78,78,81,75,69,226,231,229,224,201,213,218,229,199,175,190,162,155,169,166,195,202,126,225,88,73,60,15,40,56,49,49,58,62,63,67,72,51,46,34,50,38,54,42,32,35,29,16,REST
138,137,123,123,125,163,161,34,123,84,93,103,82,91,53,67,76,78,81,69,68,182,200,201,176,175,184,197,179,164,159,189,152,145,157,155,181,195,118,220,85,77,64,20,43,61,49,48,59,61,64,72,74,59,52,36,53,39,60,53,33,34,31,21,REST
119,123,107,109,109,147,146,18,111,70,81,92,73,81,43,60,66,68,69,54,59,142,145,157,123,139,153,154,152,131,110,146,124,120,136,133,148,161,95,173,70,63,51,10,36,47,43,41,50,49,53,57,59,44,36,33,49,31,45,31,27,23,16,8,REST
102,107,87,95,94,127,125,11,101,60,72,84,65,73,44,56,59,61,64,46,51,106,111,127,109,115,134,121,126,121,91,121,108,108,121,119,131,142,90,-83,65,58,45,6,33,40,45,43,50,49,52,53,54,41,35,36,52,30,44,29,29,26,16,11,REST
97,100,78,88,87,113,110,4,98,53,67,81,61,69,37,46,51,51,55,44,42,75,78,89,92,66,107,104,105,107,82,110,103,93,103,102,107,124,80,-272,55,44,35,-3,25,27,37,27,37,35,37,42,42,30,26,18,32,15,32,20,13,13,5,2,REST
80,80,59,71,70,96,94,-16,76,32,50,62,49,58,16,25,32,32,41,34,30,33,47,64,26,84,78,79,67,75,54,77,76,69,88,88,81,93,55,-262,37,34,22,-15,-2,27,8,1,14,15,17,27,26,13,13,-8,7,-5,15,4,-8,-5,-13,-10,REST
64,67,48,62,62,86,84,-24,58,23,42,50,37,41,7,14,20,25,31,27,19,6,26,38,2,71,66,58,21,63,41,70,66,63,84,83,68,75,50,-252,26,43,19,-13,0,26,14,3,16,12,15,30,30,13,15,2,13,-3,16,8,-2,2,-7,-3,REST
61,67,44,58,58,80,77,-27,54,23,37,50,32,33,6,16,22,25,27,20,13,-14,2,8,-13,44,55,31,11,58,30,61,59,56,69,67,39,49,42,-259,24,18,11,-18,2,16,23,8,25,13,17,33,29,8,8,3,15,-6,13,2,-2,-1,-11,-10,REST
51,58,31,43,43,55,53,-24,51,12,25,41,21,24,9,14,17,18,21,13,6,-60,-46,-40,-70,10,29,-6,-15,41,12,38,33,33,42,42,2,20,26,-258,31,3,13,-32,-11,3,16,-6,13,2,7,24,17,2,1,-5,5,-13,10,2,-5,-4,-12,-12,REST
31,37,10,26,26,33,32,-55,37,-5,12,27,7,12,-11,-2,3,6,11,13,1,-78,-68,-60,-92,-13,13,-21,-40,24,-1,21,15,16,25,25,2,20,10,-254,20,3,5,-29,-20,3,12,-15,6,-4,4,23,13,-1,2,-4,2,-15,10,4,-5,-4,-10,-10,REST
14,23,-7,8,7,18,15,-55,30,-15,1,11,-4,2,-15,-8,-5,-2,-2,3,-5,-99,-86,-83,-103,-34,-8,-44,-66,16,-20,1,1,-1,10,9,-17,2,3,-170,8,-1,2,-37,-20,-8,6,-17,0,-14,-6,8,3,-12,-8,-9,-2,-21,1,-4,-9,-12,-17,-13,REST
17,23,-14,-3,-4,2,1,-43,30,-21,-6,0,-13,-3,-4,-6,-5,-7,-7,-3,-4,-115,-114,-106,-118,-44,-26,-64,-93,17,-17,0,-4,-5,-3,-3,-39,-12,12,72,14,-12,6,-38,-13,-15,12,-10,1,-10,-5,6,5,-8,-3,0,4,-17,5,2,-2,-5,-12,-4,REST
14,21,-14,-6,-8,-5,-7,-42,29,-20,-6,2,-19,-8,-7,-8,-3,-8,-8,2,-12,-132,-121,-114,-156,-67,-34,-68,-133,6,-26,-3,-7,-8,-9,-9,-42,-19,7,177,14,-14,-6,-42,-14,-4,14,-18,-4,-12,-8,1,1,-13,-9,-11,-8,-26,-2,-8,-20,-15,-21,-15,REST
4,14,-22,-12,-13,-12,-13,-48,22,-24,-9,-1,-25,-18,-27,-17,-10,-12,-14,-7,-14,-149,-127,-127,-159,-82,-51,-87,-136,-7,-59,-20,-24,-21,-15,-14,-54,-39,-6,188,2,-16,2,-53,-29,-16,-8,-33,-14,-24,-15,-5,-5,-26,-21,-36,-23,-37,-14,-24,-38,-27,-37,-29,REST
-2,10,-30,-12,-13,-10,-11,-50,17,-29,-11,1,-21,-13,-34,-21,-16,-14,-16,-12,-4,-143,-139,-136,-147,-79,-47,-89,-119,1,-53,-23,-24,-22,-10,-10,-45,-43,-9,209,-1,-16,-2,-41,-32,-15,-14,-34,-17,-24,-15,-1,-1,-20,-14,-33,-18,-31,-6,-16,-31,-20,-31,-24,REST
-11,3,-39,-20,-21,-12,-14,-62,9,-37,-19,-6,-24,-13,-32,-25,-22,-22,-22,-11,-2,-148,-147,-136,-164,-86,-51,-92,-138,-2,-58,-30,-33,-30,-22,-22,-45,-49,-20,215,-9,-19,-14,-44,-34,-18,-18,-39,-24,-31,-22,-8,-8,-22,-18,-33,-21,-36,-11,-15,-32,-25,-36,-32,REST
-21,-7,-51,-32,-33,-29,-30,-62,-2,-48,-32,-20,-34,-22,-32,-30,-27,-32,-26,-16,-5,-178,-177,-163,-187,-121,-64,-109,-135,-24,-77,-36,-41,-36,-31,-30,-66,-58,-30,212,-15,-23,-24,-49,-43,-24,-17,-38,-22,-29,-21,-9,-7,-23,-18,-21,-15,-31,-11,-14,-25,-15,-31,-24,REST
-24,-4,-43,-24,-24,-24,-25,-59,3,-41,-24,-10,-29,-14,-16,-23,-16,-18,-14,-8,2,-181,-162,-154,-177,-121,-55,-106,-143,-22,-70,-29,-30,-27,-22,-22,-67,-57,-24,215,-7,-22,-17,-44,-30,-15,-5,-28,-10,-11,-9,9,5,-12,-10,-15,-7,-21,-2,-7,-20,-9,-21,-17,REST
-23,-4,-44,-24,-25,-25,-26,-65,4,-43,-22,-11,-34,-20,-18,-30,-16,-19,-19,-21,-3,-185,-151,-157,-188,-79,-73,-114,-154,-26,-76,-47,-48,-44,-35,-35,-79,-69,-34,203,-18,-31,-24,-52,-42,-30,-27,-48,-32,-30,-24,-7,-17,-32,-29,-46,-32,-40,-24,-29,-45,-32,-43,-40,REST
-27,-10,-58,-39,-40,-41,-42,-70,-6,-54,-36,-27,-49,-35,-27,-40,-30,-37,-36,-44,-16,-176,-161,-169,-184,-90,-80,-115,-148,-21,-82,-45,-46,-45,-41,-39,-84,-70,-32,200,-23,-37,-20,-55,-43,-48,-34,-50,-38,-40,-29,-18,-26,-40,-38,-52,-34,-43,-33,-37,-51,-36,-48,-40,REST
-16,-3,-51,-35,-36,-30,-31,-63,3,-50,-34,-25,-47,-32,-21,-36,-30,-34,-36,-42,-17,-166,-154,-157,-156,-96,-69,-108,-156,-16,-81,-37,-37,-38,-30,-30,-74,-65,-30,205,-14,-30,-8,-52,-41,-38,-31,-45,-32,-39,-27,-18,-29,-42,-43,-44,-32,-45,-35,-44,-48,-40,-51,-42,REST
-19,-7,-56,-37,-39,-33,-34,-74,3,-54,-37,-30,-54,-40,-27,-38,-33,-37,-42,-39,-22,-185,-162,-168,-168,-109,-79,-119,-165,-37,-90,-42,-44,-47,-38,-38,-77,-73,-37,195,-25,-38,-18,-58,-46,-38,-34,-46,-35,-48,-35,-24,-33,-46,-45,-44,-35,-52,-38,-45,-45,-41,-53,-40,REST
-25,-9,-59,-40,-42,-41,-42,-65,3,-58,-40,-33,-58,-42,-23,-40,-36,-39,-44,-40,-21,-181,-167,-172,-178,-122,-84,-125,-159,-46,-101,-55,-49,-53,-44,-43,-82,-81,-35,190,-18,-46,-24,-48,-46,-39,-29,-47,-37,-49,-35,-21,-25,-37,-34,-35,-29,-50,-27,-29,-35,-27,-37,-24,REST
-33,-22,-68,-44,-45,-40,-41,-82,-8,-65,-45,-33,-54,-39,-26,-45,-39,-42,-42,-29,-16,-184,-171,-178,-173,-141,-87,-129,-168,-46,-102,-70,-57,-59,-43,-43,-87,-84,-38,186,-18,-41,-14,-48,-44,-34,-26,-48,-39,-49,-36,-14,-23,-35,-30,-34,-29,-44,-24,-23,-33,-25,-36,-28,REST
-39,-25,-73,-46,-49,-45,-48,-79,-12,-69,-49,-33,-51,-38,-27,-48,-41,-45,-40,-25,-14,-197,-177,-184,-167,-139,-91,-131,-156,-52,-96,-71,-58,-60,-47,-46,-75,-80,-46,188,-29,-36,-32,-49,-50,-34,-35,-48,-40,-49,-36,-15,-23,-36,-27,-40,-31,-40,-22,-22,-35,-22,-35,-27,REST
-33,-20,-65,-39,-41,-38,-40,-69,-4,-60,-50,-25,-41,-29,-22,-43,-38,-39,-34,-24,-12,-176,-165,-172,-134,-119,-73,-116,-147,-41,-93,-58,-43,-46,-34,-33,-60,-64,-38,202,-21,-24,-30,-42,-46,-27,-29,-43,-33,-39,-29,-13,-17,-33,-27,-36,-27,-38,-22,-22,-35,-22,-35,-25,REST
-26,-16,-61,-36,-38,-30,-31,-71,-2,-59,-56,-25,-43,-31,-19,-39,-37,-41,-40,-24,-14,-169,-159,-166,-135,-120,-69,-111,-142,-40,-92,-56,-41,-43,-33,-33,-65,-63,-39,197,-17,-33,-24,-43,-46,-31,-30,-46,-39,-42,-35,-25,-26,-45,-37,-42,-32,-50,-33,-36,-42,-35,-50,-37,REST
-32,-21,-63,-37,-39,-34,-36,-73,-6,-61,-60,-26,-50,-28,-25,-40,-39,-45,-45,-22,-13,-176,-163,-164,-150,-131,-72,-110,-143,-45,-101,-55,-50,-44,-36,-35,-68,-68,-42,189,-21,-34,-20,-41,-48,-35,-31,-45,-37,-40,-32,-28,-23,-44,-35,-36,-30,-47,-32,-41,-40,-31,-49,-33,REST
-25,-15,-59,-37,-38,-32,-33,-61,7,-54,-54,-21,-45,-23,-18,-31,-30,-34,-39,-15,-8,-173,-160,-162,-138,-138,-73,-108,-142,-45,-106,-51,-52,-44,-33,-33,-65,-66,-35,191,-13,-25,-29,-43,-31,-31,-14,-34,-30,-34,-29,-29,-20,-42,-33,-27,-24,-47,-31,-40,-33,-29,-44,-27,REST
-22,-18,-63,-41,-43,-39,-40,-59,4,-56,-51,-23,-49,-29,-14,-32,-33,-36,-40,-17,-12,-184,-174,-185,-166,-147,-84,-121,-166,-52,-111,-66,-61,-54,-44,-45,-79,-77,-42,181,-24,-34,-28,-50,-39,-22,-21,-36,-35,-36,-26,-22,-15,-37,-26,-27,-21,-39,-22,-21,-26,-22,-33,-23,REST
